protein1	protein2	ColorSim	ECC	Pfam	SeqSim	AnnSim
P39073	P08018	0.1837510712	2	1	0.0421994885	0.409
P39073	A2ASS6	0.125796166	3	0.2	0.0018456156	0.361
P39073	Q01887	0.1833181017	2	0	0.0375863657	0.347
P39073	P43405	0.0740140034	2	0	0.0331950207	0.217
P39073	Q04771	0.107563298	3	0.33333334	0.0386396527	0.242
P39073	Q8K348	0.2085583313	3	0.33333334	0.037414966	0.47
P39073	P51841	0.1720136918	0	0.33333334	0.0204482653	0.507
P39073	P37173	0.0900924462	3	0.5	0.0303405573	0.26
P39073	O13648	0.1527777778	1	0	0.0248812915	0.375
P21661	P09958	0.3592227096	3	1	0.3508708273	0.516
P21661	P29122	0.4677777778	3	0.6666667	0.3088142042	0.614
P21661	Q04592	0.2919311146	3	0.6666667	0.1865566512	0.47
P21661	P59996	0.1806015038	3	0.33333334	0.0234309623	0.353
P21661	Q80W65	0.2191919192	3	0.33333334	0.0196796339	0.379
P21372	Q9BUQ8	0.6509126984	4	1	0.1838744984	0.81
P21372	Q12389	0.1943426943	4	0.6666667	0.1156950673	0.606
P21372	P23394	0.8678835979	4	1	0.1456808199	0.944
P21372	P20447	0.1943426943	4	1	0.1432785504	0.606
P21372	P38719	0.1337254902	4	1	0.1368159204	0.517
P21372	P20449	0.0472474747	4	1	0.1228070175	0.244
P21372	P25808	0.1943426943	4	1	0.1081804281	0.606
P21372	Q9QY16	0.0352730429	4	1	0.1036437247	0.263
P21372	Q9UHL0	0.0352730429	4	1	0.1028873526	0.263
P21372	Q9QY15	0.0352730429	4	1	0.1028756582	0.263
P21372	Q06218	0.1943426943	4	1	0.0812881098	0.606
P21372	Q1RKN3	0	4	0.6666667	0.0266405485	0.385
P21372	Q14191	0.0049019608	4	0.5	0.0308534916	0.166
P21372	Q5EAK4	0	4	0.5	0.0244464776	0.385
P21372	P54132	0.0129332473	4	0.5	0.0202556539	0.131
P21372	O60264	0.051514689	4	0.16666667	0.0188679245	0.29
B1Q005	B1Q006	1	4	1	0.3007380074	1
Q5IGR7	Q5IGR8	1	4	1	0.871726881	1
Q5IGR7	Q9JK82	1	4	1	0.8626282688	1
Q5IGR7	P97464	0.25	4	1	0.8625827815	0.4
Q5IGR7	Q5IGR6	1	4	1	0.6472322306	1
P41410	O60264	0.0675224775	4	0.33333334	0.127881449	0.259
P41410	P32657	0.1063886106	4	0.5	0.1061762665	0.356
P41410	Q9NDJ2	0.0681411263	4	0.5	0.0478328441	0.265
P41410	P53115	0.2665990755	4	0.6666667	0.0620779221	0.517
P41410	P32849	0.5	4	0.4	0.0383333333	0.838
P41410	Q8BMF4	0.2196969697	1	0	0.0217054264	0.347
P41410	Q06218	0.1613476338	4	0.25	0.018136734	0.378
P28005	Q16TA2	0.0357142857	1	0	0.0415213946	0.36
O14975	O35488	0.96875	4	1	0.8482142857	0.958
O14975	Q2XU92	0.5462184874	4	1	0.0419026048	0.685
O14975	Q9P7D7	0.96875	4	1	0.0231555051	0.958
O14975	P12382	0.4457417582	1	0	0.0186994728	0.509
O14975	P30835	0.2653846154	1	0	0.0186994728	0.344
P00184	P27786	0.4295454545	2	1	0.2340525328	0.64
P00184	Q6V0L0	0.2697908793	2	1	0.0469989827	0.456
P00184	Q9NYL5	0.4112554113	2	1	0.050148075	0.592
Q16TA2	Q29DI0	1	4	1	0.8681081081	1
Q16TA2	Q12464	0.4675273786	4	1	0.6269146608	0.643
Q16TA2	Q9WV86	0.1894179894	2	0	0.0304691618	0.399
Q16TA2	Q9QUL6	0.2142857143	2	0	0.0226190476	0.403
Q861Y5	Q8WN65	1	4	1	0.8759541985	1
Q861Y5	Q8WN66	1	4	1	0.855513308	1
Q861Y5	Q8WN63	1	4	1	0.8266666667	1
Q861Y5	Q8WN64	1	4	1	0.8019047619	1
Q861Y5	Q71MJ0	1	4	1	0.7838345865	1
Q861Y5	Q8WN67	1	4	1	0.765037594	1
Q861Y5	P31347	1	4	1	0.690248566	1
Q861Y5	P21570	0.9285714286	4	1	0.689059501	0.963
Q861Y5	Q8WN61	1	4	1	0.6635160681	1
Q861Y5	Q8WN60	1	4	1	0.6561264822	1
Q861Y5	P10152	0.9285714286	4	1	0.5823970037	0.963
P14060	P26439	0.6666666667	4	1	0.9448871182	0.8
P14060	P80147	0.2523148148	1	0	0.0304730473	0.357
P14060	Q9NYL5	0.7029465632	1	0	0.0314803979	0.724
P14060	P50171	0.9481481481	3	0	0.0430929626	0.936
P07953	P16118	0.5	4	1	0.9591942149	0.667
P07953	P16330	0.2599267399	2	0	0.0320693391	0.325
P07953	P13607	0.0674242424	2	0	0.0171150729	0.123
P07953	P40970	0.6	2	0	0.0253358925	0.586
P28241	P28834	1	4	1	0.3815789474	1
P28241	P51553	0.9	4	1	0.320083682	0.9
P40559	Q12271	0.25	3	1	0.2222222222	0.4
P40559	P50942	1	4	1	0.2170542636	1
P40559	Q8CHC4	0.1894736842	3	0.6666667	0.1145263158	0.31
P40559	Q5U0V7	0.1714285714	3	0.6666667	0.1246037552	0.278
P40559	Q9H0D6	0.0495867769	3	0	0.0145698925	0.091
P40559	Q00987	0.0512820513	1	0	0.0190199637	0.109
Q00764	P31688	0.6666666667	0	0.5	0.1730153079	0.762
Q6NR40	P15348	1	4	0.6666667	0.9260361318	1
Q6NR40	Q60841	0.144284817	0	0	0.0064860159	0.295
Q9VQ61	Q8IPY3	1	4	1	0.9372197309	1
Q9VQ61	P29474	0.0742063492	0	0	0.0192005242	0.186
Q9VQ61	P40970	0.3942857143	2	1	0.0268145161	0.506
Q00796	Q64564	0.306122449	3	0.5	0.0817160368	0.422
Q8K0L2	P55772	0.3666666667	4	1	0.3831012962	0.459
Q9R0K7	O59868	0.2583583454	4	1	0.1541227845	0.421
Q9R0K7	Q03669	0.2116072559	4	1	0.1295348837	0.389
Q9R0K7	P13637	0.2675095583	3	1	0.1220266413	0.443
Q9R0K7	Q5R5K5	0.2893147393	4	1	0.1304347826	0.451
Q9R0K7	P13607	0.3190724521	3	1	0.1121190975	0.531
Q9R0K7	P98194	0.2766271605	4	1	0.1293255873	0.446
Q9R0K7	Q64566	0.2893147393	4	1	0.1291056089	0.451
Q9R0K7	P13587	0.210712522	3	1	0.0787454874	0.362
Q9R0K7	Q64430	0.3477944808	3	0.4	0.0308774673	0.53
O88531	P45479	0.96	4	1	0.9496221662	0.98
O88531	P50897	0.801037672	4	1	0.8780487805	0.886
Q6A2H1	Q3MSM4	1	4	1	0.9914701455	1
Q6A2H1	P46367	0.5	3	1	0.2395934172	0.625
Q6A2H1	Q9VLC5	0.4363636364	3	1	0.2355491329	0.55
Q13627	Q9ERH7	0.2777777778	3	1	0.1248311267	0.445
Q13627	Q9WV60	0.1778471528	2	1	0.1153492647	0.338
Q13627	P11802	0.1753727754	2	1	0.1193415638	0.278
Q13627	O14098	0.21	2	1	0.0964163823	0.45
Q13627	P00546	0.1246363865	2	1	0.1107178969	0.234
Q13627	P48734	0.2908182353	2	1	0.1086956522	0.418
Q13627	P06493	0.2743298994	2	1	0.1076301162	0.405
Q13627	P51166	0.2586580087	2	1	0.104969574	0.441
Q13627	P28482	0.0984620643	2	1	0.0990291262	0.211
Q13627	Q03114	0.1036756453	2	1	0.1029934044	0.223
Q13627	P36582	0.1666666667	2	0.2	0.05152458	0.4
Q13627	Q8NEV4	0.44	3	0.33333334	0.0357096425	0.563
Q13627	P54644	0.2182539683	3	0.33333334	0.0726950355	0.397
Q13627	P22694	0.2	2	1	0.0760496183	0.404
Q13627	P34099	0.3269230769	2	1	0.0733927733	0.504
Q13627	A2ASS6	0.1854256854	3	0.2	0.0033987439	0.345
Q13627	P05132	0.4048571429	2	0.5	0.0726491647	0.602
Q13627	Q55D99	0.2048611111	3	0.5	0.068125855	0.375
Q13627	P00517	0.2560714286	2	0.5	0.071851145	0.467
Q13627	Q0E915	0.1071869489	2	0.5	0.0473197192	0.2
Q13627	Q96L34	0.5033333333	3	0.33333334	0.0545756458	0.578
Q13627	Q9V8V8	0.1071869489	2	0.33333334	0.0508312699	0.2
Q13627	A1ZBL9	0.1071869489	2	0.33333334	0.0438654953	0.2
Q13627	P06782	0.172553772	3	0.5	0.0566510172	0.285
Q13627	A1ZBL5	0.1071869489	2	0.33333334	0.0519579405	0.2
Q13627	P36583	0.1492063492	2	0.25	0.0437938396	0.316
Q13627	P40376	0.2023809524	2	1	0.0601933586	0.332
Q13627	Q00168	0.1712983197	2	0.5	0.0552965235	0.349
Q13627	Q05513	0.2533333333	2	0.25	0.0512702079	0.445
Q13627	Q16584	0.2375631313	2	0.5	0.0493258427	0.446
Q13627	O43283	0.4023809524	2	1	0.0417238002	0.676
Q13627	Q5R8X7	0.4023809524	2	1	0.0414490862	0.676
Q13627	O42844	0.1988536155	2	1	0.0533106961	0.391
Q13627	P08018	0.2261022928	3	1	0.0463349791	0.429
Q13627	P00519	0.2838751148	2	0	0.0330243337	0.434
Q13627	P54199	0.2550595238	3	1	0.0420864594	0.446
Q13627	Q12852	0.4126984127	2	1	0.0427927928	0.556
Q13627	Q95KR7	0.2104166667	2	0	0.0410193177	0.348
Q13627	Q5PXS1	0.2104166667	2	0	0.0403616934	0.348
Q13627	P42683	0.2104166667	2	0	0.0397203947	0.348
Q13627	Q05397	0.1551434676	2	0	0.0269454123	0.311
Q13627	P10676	0.1695275404	3	0	0.0216542751	0.296
Q13627	Q61851	0.1062271062	3	0	0.031056338	0.393
Q13627	Q54QQ1	0.1746031746	3	1	0.0315909958	0.306
Q13627	P04629	0.2794612795	3	0	0.0270045123	0.406
Q13627	Q6Q2A2	0.3452380952	3	0	0.035553514	0.564
Q13627	Q9QZ05	0.1657169991	3	0.33333334	0.0161419069	0.387
Q13627	P37173	0.0773109244	2	0.5	0.0282574568	0.206
Q13627	P43405	0.1071428571	2	0	0.0299962922	0.222
Q13627	Q8K348	0.3078958079	2	0.33333334	0.0249466951	0.419
Q13627	Q1LWJ4	0.1159211159	3	0	0.0139301101	0.296
Q13627	P50942	0.1666666667	0	0	0.0151540383	0.246
Q13627	O95476	0.0833333333	0	0	0.0289445049	0.133
Q13627	Q3TP92	0.0833333333	0	0	0.0289445049	0.133
Q13627	Q3B7T6	0.0833333333	0	0	0.0289445049	0.133
Q13627	Q1RMV9	0.0833333333	0	0	0.0289445049	0.133
P30835	P12382	0.6666666667	4	1	0.9927444795	0.8
P30835	P08237	0.5294117647	4	1	0.714420953	0.629
P30835	Q02207	0.2123076923	1	0	0.0159928656	0.295
P30835	Q8BND5	0.3	0	0	0.0177062374	0.36
Q63739	Q9P7H1	0.242463151	4	0	0.0706062932	0.379
Q63739	P29351	0.2064496202	4	0.5	0.0398989899	0.365
Q63739	Q16828	0.4	4	0	0.0559615385	0.596
Q12271	P50942	0.25	3	1	0.5920932358	0.4
Q12271	Q8CHC4	0.5915570175	4	0.6666667	0.1680672269	0.758
Q12271	Q5U0V7	0.3753716931	3	0.6666667	0.1763623822	0.665
P16386	P15304	0.75	4	1	0.6948952493	0.857
P16386	P54310	1	4	1	0.8232428671	1
P16386	P21836	0.0487539292	3	0	0.021749226	0.468
Q16739	Q9VFL5	0.0592823276	1	0	0.0318709027	0.34
P00747	P00734	0.2941399824	3	0.5	0.1545169166	0.529
P00747	P10323	0.1374859708	3	0.33333334	0.1386271871	0.348
P00747	P04070	0.3382523289	3	0.2	0.11351785	0.559
P00747	P10144	0.1428571429	3	0.33333334	0.1070736434	0.39
P00747	Q4AEH5	0.0811287478	0	0	0.0280579131	0.191
P00747	P23764	0.0976430976	0	0	0.0277138569	0.244
P00747	P36582	0.1893341805	0	0	0.0154702608	0.389
P35576	P35575	0.7142857143	4	1	0.8834446919	0.833
P35576	P53223	0.0400212033	1	1	0.0593175853	0.122
P35576	Q9JI99	0.1671550672	3	1	0.0421644413	0.256
Q9NDJ2	P53115	0.3687431536	4	0.6666667	0.0989843624	0.559
Q9NDJ2	O60264	0.340621199	4	0.33333334	0.0872102718	0.579
Q9NDJ2	P32657	0.3359958461	4	0.5	0.0659077292	0.57
Q9NDJ2	P32849	0.1078067232	4	0.4	0.0264850309	0.221
Q9NDJ2	Q9BUQ8	0.0123762278	4	0.25	0.0153410164	0.305
Q9NDJ2	P20447	0.0819005069	4	0.25	0.0144568528	0.242
Q9NDJ2	Q9QY15	0.2739745001	4	0.25	0.0144991038	0.443
Q9NDJ2	Q9QY16	0.2739745001	4	0.25	0.0144962166	0.443
Q9NDJ2	Q1RKN3	0.0891330891	4	0.2	0.008802403	0.186
Q9NDJ2	Q5EAK4	0.0891330891	4	0.16666667	0.0083073469	0.186
Q9NDJ2	P20449	0.0337846516	4	0.25	0.0129249012	0.204
Q9NDJ2	Q9UHL0	0.2739745001	4	0.25	0.0127719018	0.443
P11802	P06493	0.3859103893	4	1	0.386038688	0.576
P11802	P48734	0.4002121801	4	1	0.3863636364	0.58
P11802	Q03114	0.2206346987	4	1	0.3793395428	0.475
P11802	P51166	0.3483387983	4	1	0.3764805415	0.562
P11802	P00546	0.3945612736	4	1	0.3653198653	0.642
P11802	O14098	0.1791733207	3	1	0.2380952381	0.493
P11802	P28482	0.2646544213	3	1	0.2645669291	0.476
P11802	Q9WV60	0.3385091547	3	1	0.1717171717	0.567
P11802	Q9ERH7	0.2443847729	3	1	0.0693919615	0.493
P11802	Q00168	0.2023534252	3	0.5	0.1195166163	0.404
P11802	P06782	0.3536176766	3	0.5	0.1074745187	0.543
P11802	Q55D99	0.2855069814	3	0.5	0.1260156807	0.484
P11802	P34099	0.2113303404	3	1	0.1255033557	0.405
P11802	Q8NEV4	0.1763636364	3	0.33333334	0.0417777778	0.284
P11802	Q16584	0.3433326026	3	0.5	0.0837765957	0.594
P11802	Q96L34	0.2296601807	3	0.33333334	0.0810416667	0.365
P11802	Q12852	0.2446161616	3	1	0.0815901814	0.44
P11802	P54644	0.2168370518	3	0.33333334	0.102728513	0.377
P11802	Q61851	0.2360086936	2	0	0.0728780488	0.532
P11802	P42683	0.2216485963	2	0	0.0909866017	0.439
P11802	O43283	0.2129015932	3	1	0.0653761549	0.434
P11802	Q5R8X7	0.2129015932	3	1	0.0650395778	0.434
P11802	A1ZBL9	0.1685258312	3	0.33333334	0.0589008363	0.393
P11802	O42844	0.2979267388	3	1	0.0924648787	0.553
P11802	Q0E915	0.1685258312	3	0.5	0.0625853242	0.393
P11802	A1ZBL5	0.1685258312	3	0.33333334	0.0743394309	0.393
P11802	Q6Q2A2	0.2772266414	2	0	0.1043979813	0.454
P11802	Q9V8V8	0.1685258312	3	0.33333334	0.0718213058	0.393
P11802	P40376	0.2697057231	3	1	0.0879798615	0.481
P11802	Q95KR7	0.2216485963	2	0	0.0836883749	0.439
P11802	P04629	0.3117118005	2	0	0.0635581062	0.513
P11802	P36583	0.3528938082	3	0.25	0.0550823624	0.595
P11802	P36582	0.3057521479	3	0.2	0.0563943894	0.535
P11802	Q54QQ1	0.2626470725	3	1	0.0717094484	0.549
P11802	P05132	0.1915804801	3	0.5	0.1009961686	0.363
P11802	P00517	0.1053116625	3	0.5	0.1003062787	0.208
P11802	Q5PXS1	0.2216485963	2	0	0.0804017042	0.439
P11802	P00519	0.2609849487	2	0	0.0478963186	0.555
P11802	P54199	0.1534292929	2	1	0.0661523146	0.413
P11802	P10676	0.2168601654	3	0	0.0364826409	0.431
P11802	Q9QZ05	0.2614377181	3	0.33333334	0.0346774194	0.57
P11802	P22694	0.2757601411	3	1	0.097856049	0.487
P11802	Q05513	0.295231377	3	0.25	0.0696349558	0.476
P11802	Q1LWJ4	0.1524256167	2	0	0.0364817001	0.393
P11802	Q05397	0.1818663782	2	0	0.0458553127	0.428
P11802	P43405	0.1653270159	2	0	0.0639748296	0.356
P11802	P04626	0.2362381686	2	0	0.0395191331	0.439
P11802	P08018	0.254808366	2	1	0.0625067824	0.456
P11802	A2ASS6	0.1948318984	3	0.2	0.0025117739	0.411
P11802	Q04771	0.1665285923	3	0.33333334	0.0671974522	0.384
P11802	P37173	0.2463063672	3	0.5	0.0536973834	0.435
P11802	Q8K348	0.2437093555	3	0.33333334	0.0579421222	0.392
P11802	Q01887	0.1099062049	2	0	0.0417865707	0.254
P11802	P51841	0.252462963	0	0.33333334	0.0232026144	0.428
Q9Y0B7	P63330	0.0422751323	4	1	0.6713286713	0.338
Q9Y0B7	P32598	0.0126241218	4	1	0.4524180967	0.097
Q9Y0B7	Q68G16	0.0426947018	4	0.33333334	0.2625833839	0.193
Q3U8K7	Q6Q783	1	4	1	0.2775493421	1
Q3U8K7	P38827	0.2761087481	4	1	0.0209354748	0.547
Q3U8K7	Q8IRW8	0.5	4	0.33333334	0.0125158028	0.667
Q3U8K7	O14026	0.6	4	0.5	0.0238289846	0.741
Q3U8K7	Q9Y7R4	0.324266646	4	0.5	0.0204237787	0.63
Q3U8K7	P20659	0.6666666667	4	0.25	0.0087901572	0.8
Q3U8K7	Q95RU8	0.2671019126	4	0.33333334	0.0132145186	0.432
Q3U8K7	O60016	0.1795284604	4	0.33333334	0.0228484387	0.386
O75164	Q8IRW8	0.5291666667	0	0	0.0106368564	0.656
Q9UBF8	P42356	0.8073015873	4	0.5	0.0708758354	0.88
Q9UBF8	P22543	0.6114285714	3	0.33333334	0.0675193337	0.689
Q9UBF8	Q9Y7K2	0.2284271284	3	0.2	0.016890595	0.35
Q9UBF8	O14356	0.1918216399	3	0.2	0.0158799625	0.292
Q9UBF8	Q62388	0.1072409697	2	0.33333334	0.0125527291	0.285
Q9UBF8	Q96L34	0.2415391827	2	0	0.0197070573	0.427
Q9UBF8	Q05513	0.5337254902	2	0	0.018879668	0.631
Q9UBF8	P36582	0.4055555556	2	0	0.0154503991	0.57
Q9UBF8	P34099	0.2961346801	2	0	0.0219381443	0.519
Q9UBF8	P40376	0.2636554622	2	0	0.0197530864	0.432
P28482	P00546	0.2235437693	3	1	0.286809816	0.485
P28482	P06493	0.1841521525	3	1	0.2812260536	0.341
P28482	P48734	0.1833697786	3	1	0.2814417178	0.35
P28482	Q03114	0.2309745192	3	1	0.2698535081	0.505
P28482	P51166	0.182681447	3	1	0.2688751926	0.385
P28482	Q9WV60	0.3299888478	3	1	0.2263648469	0.524
P28482	O14098	0.0880739182	3	1	0.2011976048	0.296
P28482	Q9ERH7	0.1842923372	3	1	0.0716881401	0.355
P28482	Q00168	0.1899962984	3	0.5	0.1120271033	0.347
P28482	P06782	0.2925004342	3	0.5	0.1004782147	0.437
P28482	Q55D99	0.2268087468	3	0.5	0.1191573404	0.386
P28482	P54644	0.2128714414	3	0.33333334	0.1122629583	0.346
P28482	O42844	0.1862370165	3	1	0.1039239001	0.382
P28482	P40376	0.2040717429	3	1	0.1012316716	0.384
P28482	Q96L34	0.1168208756	3	0.33333334	0.0833988212	0.267
P28482	P36583	0.2278792798	3	0.25	0.0635700576	0.423
P28482	Q5PXS1	0.1867518077	2	0	0.0919840819	0.381
P28482	P34099	0.1120410981	3	1	0.1091283459	0.265
P28482	A1ZBL9	0.187189964	3	0.33333334	0.0598401218	0.43
P28482	Q95KR7	0.1867518077	2	0	0.0891415577	0.381
P28482	Q0E915	0.187189964	3	0.5	0.0635772358	0.43
P28482	Q9V8V8	0.187189964	3	0.33333334	0.0728286112	0.43
P28482	A1ZBL5	0.187189964	3	0.33333334	0.0752399232	0.43
P28482	P42683	0.1867518077	2	0	0.0873720137	0.381
P28482	P00517	0.0620389709	3	0.5	0.1070323488	0.138
P28482	P05132	0.1087467078	3	0.5	0.1071076707	0.259
P28482	P22694	0.2250516121	3	1	0.1070323488	0.378
P28482	A2ASS6	0.15787573	3	0.2	0.0033301722	0.402
P28482	O43283	0.1408295222	3	1	0.0607785684	0.306
P28482	Q5R8X7	0.1408295222	3	1	0.06041841	0.306
P28482	P36582	0.1904417848	3	0.2	0.0566929134	0.363
P28482	Q16584	0.2106826859	3	0.5	0.0710420842	0.442
P28482	Q9QZ05	0.1759487669	3	0.33333334	0.0367570386	0.396
P28482	P54199	0.0755370378	2	1	0.0659764706	0.227
P28482	Q12852	0.2011995229	3	1	0.0698492462	0.328
P28482	Q8NEV4	0.1368421053	3	0.33333334	0.0349657447	0.249
P28482	P43405	0.3521705851	2	0	0.0664854177	0.535
P28482	P00519	0.1902601158	2	0	0.0444924406	0.405
P28482	Q05513	0.2094532164	3	0.25	0.0668399168	0.339
P28482	P10676	0.1681276055	3	0	0.0349862259	0.377
P28482	Q54QQ1	0.2327863037	3	1	0.0630713919	0.441
P28482	Q05397	0.2114796368	2	0	0.0437906137	0.463
P28482	Q61851	0.2558030732	2	0	0.0549399815	0.506
P28482	P04626	0.4163968329	2	0	0.0367546432	0.542
P28482	P08018	0.2342335454	2	1	0.0573762124	0.432
P28482	P04629	0.3149578492	2	0	0.0497054826	0.5
P28482	Q04771	0.236607127	3	0.33333334	0.0632265718	0.472
P28482	Q6Q2A2	0.2506999913	2	0	0.0730538922	0.394
P28482	Q1LWJ4	0.1698910554	2	0	0.0305365297	0.381
P28482	P37173	0.2409821324	3	0.5	0.0563500534	0.437
P28482	Q01887	0.0866237353	2	0	0.0578475336	0.213
P28482	Q8K348	0.1191078345	3	0.33333334	0.0500299222	0.311
P28482	P51841	0.2466528312	0	0.33333334	0.0232055749	0.386
Q8CHC4	Q5U0V7	0.2897777778	3	1	0.4420761792	0.6
Q8CHC4	P50942	0.1894736842	3	0.6666667	0.1721633294	0.31
Q9P7D7	Q2XU92	0.5462184874	4	1	0.0966810967	0.685
Q9P7D7	O35488	1	4	1	0.0257441051	1
Q9P7D7	P40989	0.1527272727	1	0	0.0114302348	0.325
Q9P7D7	P38631	0.1466666667	1	0	0.0111798839	0.334
O88509	O88508	0.4603174603	4	1	0.5018472906	0.597
O88509	P23764	0.0833333333	1	0	0.0317629917	0.352
O88509	Q4AEH5	0.0833333333	1	0	0.0306349976	0.272
O88509	P37141	0.0833333333	1	0	0.0299029126	0.272
O88509	P46412	0.0666666667	1	0	0.0284742468	0.358
P20133	P18898	0.25	3	1	0.1018387553	0.4
P07954	P38719	0.1344159544	1	0	0.0293668122	0.332
Q95KR7	Q5PXS1	1	4	1	0.9737335835	1
Q95KR7	P42683	1	4	1	0.8399812295	1
Q95KR7	P00519	0.2558176004	4	0.75	0.2240558553	0.462
Q95KR7	Q05397	0.134197008	4	0.25	0.1339484569	0.288
Q95KR7	Q6Q2A2	0.2117885386	3	0.33333334	0.2078891258	0.401
Q95KR7	Q1LWJ4	0.1415781449	3	0.16666667	0.0990456539	0.367
Q95KR7	P43405	0.1011414877	4	0.6666667	0.1594323873	0.278
Q95KR7	Q61851	0.1713714058	3	0.2	0.1425758173	0.419
Q95KR7	P04629	0.2125806523	3	0.25	0.130620155	0.476
Q95KR7	P04626	0.1245621854	3	0.16666667	0.095293434	0.303
Q95KR7	O43283	0.239602729	2	0	0.1064446054	0.435
Q95KR7	Q5R8X7	0.239602729	2	0	0.1060441549	0.435
Q95KR7	Q01887	0.1975779553	3	0.25	0.1344459898	0.35
Q95KR7	Q12852	0.2269163403	2	0	0.1151079137	0.428
Q95KR7	Q16584	0.2079348383	2	0.25	0.112705783	0.38
Q95KR7	Q54QQ1	0.2236714543	2	0	0.1077586207	0.4
Q95KR7	A1ZBL9	0.1292546362	2	0	0.067	0.29
Q95KR7	Q0E915	0.1292546362	2	0	0.0709495235	0.29
Q95KR7	Q9V8V8	0.1292546362	2	0	0.0791765637	0.29
Q95KR7	A1ZBL5	0.1292546362	2	0	0.0813186813	0.29
Q95KR7	P51841	0.2963328237	1	0	0.0578168363	0.494
Q95KR7	Q96L34	0.2663852508	2	0	0.0782067248	0.45
Q95KR7	Q55D99	0.3235888669	2	0	0.0970930233	0.482
Q95KR7	Q03114	0.1545293561	2	0	0.1070658683	0.349
Q95KR7	P51166	0.3854681737	2	0	0.1070017953	0.542
Q95KR7	O14098	0.1957598325	2	0	0.0855604503	0.424
Q95KR7	P06782	0.1968294257	2	0	0.0763636364	0.397
Q95KR7	P34099	0.2222828518	2	0	0.0877595628	0.456
Q95KR7	P06493	0.3371700407	2	0	0.0949940405	0.469
Q95KR7	P48734	0.34717048	2	0	0.0945736434	0.499
Q95KR7	P08018	0.2762303133	3	0	0.0670668954	0.43
Q95KR7	Q8NEV4	0.2738095238	2	0	0.0351877608	0.375
Q95KR7	Q04771	0.1063447074	2	0	0.066731423	0.251
Q95KR7	P36582	0.2134320481	2	0	0.0487813251	0.496
Q95KR7	P54644	0.3250480484	2	0	0.0706905371	0.483
Q95KR7	P00546	0.1612773513	2	0	0.0803816339	0.351
Q95KR7	Q8K348	0.2576383273	2	0	0.0647749511	0.572
Q95KR7	P40376	0.268640442	2	0	0.0628488932	0.464
Q95KR7	P36583	0.2104247339	2	0	0.042175957	0.44
Q95KR7	Q05513	0.2802363898	2	0	0.0539834567	0.528
Q95KR7	O42844	0.3142699249	2	0	0.05756691	0.548
Q95KR7	P22694	0.1759034102	2	0	0.0665181058	0.537
Q95KR7	P05132	0.2493085407	2	0	0.0661092531	0.413
Q95KR7	A2ASS6	0.1943229437	2	0	0.0025942777	0.354
Q95KR7	P10676	0.2677848567	2	0.2	0.0291531351	0.413
Q95KR7	P00517	0.1648351648	2	0	0.0635097493	0.303
Q95KR7	Q9ERH7	0.2344314061	2	0	0.0330588235	0.424
Q95KR7	P29351	0.1931454905	0	0.25	0.0475065617	0.444
Q95KR7	P54199	0.1819699719	3	0	0.0431545236	0.382
Q95KR7	Q00168	0.2694348214	2	0	0.0495335821	0.395
Q95KR7	Q9QZ05	0.2508699035	2	0	0.0250890948	0.468
Q95KR7	P37173	0.1450355519	2	0	0.0448598131	0.312
Q95KR7	Q9WV60	0.2884236492	2	0	0.0507733333	0.495
Q95KR7	Q69ZI1	0.0223329686	0	0.25	0.0284194529	0.161
Q5EGY4	O15498	0.8571428571	4	1	0.9545454545	0.923
Q96T60	O13911	0.3333333333	4	1	0.2247681397	0.5
Q96T60	P15938	0.0085470085	1	0	0.0190381426	0.21
P12821	Q9BYF1	0.4792022933	2	1	0.2426698451	0.633
P12821	Q9URU2	0.0722605018	3	0	0.0129794653	0.172
P12821	Q9Y2I7	0.1413544225	1	0	0.0080900874	0.307
P46412	P23764	0.8	4	1	0.9884393064	0.889
P46412	Q4AEH5	0.6	4	1	0.9113924051	0.75
P46412	P37141	0.6	4	1	0.9030023095	0.75
Q12043	P36165	0.8333333333	4	1	0.4205928237	0.909
Q12043	P40308	0.5777777778	4	1	0.0854545455	0.714
Q12043	P53010	0.1948051948	2	0	0.0150502581	0.379
Q3B7T6	Q3TP92	1	4	1	1	1
Q3B7T6	Q1RMV9	1	4	1	0.9946921444	1
Q3B7T6	O95476	1	4	1	0.9936305732	1
Q3B7T6	Q8JIL9	0.25	4	1	0.940463065	0.4
Q3B7T6	Q20432	1	4	1	0.6786850477	1
Q3B7T6	Q61C05	1	4	1	0.6581632653	1
Q8WN67	Q71MJ0	1	4	1	0.9288321168	1
Q8WN67	Q8WN65	1	4	1	0.7981481481	1
Q8WN67	Q8WN66	1	4	1	0.7675276753	1
Q8WN67	Q8WN63	1	4	1	0.7356746765	1
Q8WN67	P21570	0.9285714286	4	1	0.7281191806	0.963
Q8WN67	Q8WN64	1	4	1	0.719038817	1
Q8WN67	P31347	1	4	1	0.7105751391	1
Q8WN67	Q8WN60	1	4	1	0.7011494253	1
Q8WN67	Q8WN61	1	4	1	0.6917431193	1
Q8WN67	P10152	0.9285714286	4	1	0.6054545455	0.963
Q0E915	A1ZBL9	1	4	0.6666667	0.9143474737	1
Q0E915	Q9V8V8	1	4	0.6666667	0.6709017663	1
Q0E915	A1ZBL5	1	4	0.6666667	0.6462951235	1
Q0E915	Q96L34	0.1831985633	3	0.6666667	0.3633440514	0.337
Q0E915	P06782	0.1777940801	3	0.33333334	0.1945196211	0.381
